Date,Startup,Industry,Location,Investor,Type,Amount,YearMonth
2015-10-21,White Owl Brewery,Micro-Brewery,Mumbai,"Arihant Patni, RAAY Global Investments",Private Equity,1530000.0,2015-10
2015-10-21,MealHopper,Home Made Food Marketplace,Gurgaon,"Alok Bajpai, Rajnish Kumar, Amit Dey",Seed Funding,100000.0,2015-10
2015-10-21,Zenify.in,residential rental management platform,Bangalore,"Atul Jalan, Shrikanth & Bharath",Seed Funding,640000.0,2015-10
2015-10-21,Stockal,Personalized Stock Intelligence Platform,Bangalore,"R Natarajan, Mohan Alexander",Seed Funding,0.0,2015-10
2015-10-23,Medd,Personal Diagnostic Mobile App,Mumbai,Group of Angel investors,Seed Funding,150000.0,2015-10
2015-10-23,Leaping Caravan,Online food ordering & Delivery service,Gurgaon,Group of Angel investors,Seed Funding,150000.0,2015-10
2015-10-23,Frsh,Online food ordering & Delivery service,Gurgaon,"Mumbai Angels, Mayank Bhangdia, Kae Capital",Private Equity,1000000.0,2015-10
2015-10-23,Qik Stay,Hotel Aggregator & booking platform,New Delhi,ID Enablers Pvt Ltd,Seed Funding,250000.0,2015-10
2015-10-26,Parcelled,Online Logistics Platform,Bangalore,Delhivery,Private Equity,5000000.0,2015-10
2015-10-26,AlmaMapper,Online Student & Campus Social Networking platform,Ahmedabad,Oswal Techno Ventures LLP,Seed Funding,400000.0,2015-10
2015-10-26,Flexing It,Professionals & Project Search Marketplace,New Delhi,undisclosed private investors,Seed Funding,500000.0,2015-10
2015-10-26,Netmeds.com,Online Pharmacy,Chennai,"OrbiMed, Pradip Dadha Group",Private Equity,50000000.0,2015-10
2015-10-26,Razorpay,Online Payment Gateway,Jaipur,"Tiger Global Management, Matrix Partners",Private Equity,9000000.0,2015-10
2015-10-27,Jombay,Psychometric Test Online Software,Pune,Ventureworks India,Private Equity,0.0,2015-10
2015-10-27,Happitoo,Location based Nightlife recommendation\\xc2\\xa0 Platform,Mumbai,Unnamed investor,Seed Funding,77000.0,2015-10
2015-10-27,Care24,Professional Health Services Platform,Mumbai,India Quotient,Seed Funding,350000.0,2015-10
2015-10-27,Roadrunnr,Hyperlocal Logistics Service,Bangalore,"Sequoia Capital, Nexus Venture Partners",Private Equity,10000000.0,2015-10
2015-10-27,Simpli5d,Online user engagement platform,Gurgaon,"Redcliffe Capital, YourNest Angel Fund",Private Equity,0.0,2015-10
2015-10-28,ORIGA Leasing,Asset Financing platform,Mumbai,"ah! Ventures, 500 Startups & Other HNIs",Seed Funding,1100000.0,2015-10
2015-10-28,Smartivity.in,Virtual Reality activity based learning platform,New Delhi,S Chand and Co Pvt Ltd,Seed Funding,200000.0,2015-10
2015-10-28,UrDoorStep,Online Grocery Store,Bangalore,Jupiter Capital,Private Equity,0.0,2015-10
2015-10-29,Tavaga,Investment management platform,Mumbai,Tracxn Syndicate,Seed Funding,0.0,2015-10
2015-10-29,Moglix,Industrial Toons Marketplace,Noida,"Accel Partner, Jungle Ventures",Private Equity,0.0,2015-10
2015-10-29,ZopHop,Public Commute helper App,Mumbai,"Amit Singhal, PK Gulati & others",Seed Funding,450000.0,2015-10
2015-10-30,Niki.ai,Artificial Intelligence Ecommerce Chatbot,Bangalore,Unilazer Ventures,Seed Funding,0.0,2015-10
2015-10-30,Instavans,Truck Aggregator & Logistics service,Bangalore,Suresh Vaswani,Seed Funding,0.0,2015-10
2015-10-30,LiftO,Ridesharing Mobile app,Mumbai,"Rajesh Bhatia, Dheeraj Mehta & Others",Seed Funding,130000.0,2015-10
2015-10-30,TinyOwl,Food Discovery & Delivery Mobile app,Mumbai,"Sequoia Capital, Matrix Partners",Private Equity,7500000.0,2015-10
2015-10-30,Toppr.com,Competitive exam learning platform,Mumbai,InnoVen Capital,Private Equity,2000000.0,2015-10
2015-10-30,Kleeto,Document Digitization platform,Gurgaon,GREX,Seed Funding,230000.0,2015-10
2015-10-30,BeaconsTalk,proximity marketing & Mobile Advertising platform,Mumbai,Puneet Bhatia & others,Seed Funding,80000.0,2015-10
2015-10-31,Jugnoo,Autorickshaw Aggregator & Booking platform,Chandigarh,Paytm,Private Equity,10000000.0,2015-10
2015-09-01,TOFlo,FinTech Startup Incubation platform,Mumbai,Tania Johny Palathinkal,Seed Funding,100000.0,2015-09
2015-09-01,FXMartIndia,Payment Services platform,Chandigarh,Flipkart,Private Equity,0.0,2015-09
2015-09-01,Stylecracker,Personalized Styling platform,Mumbai,Group of HNI investors,Private Equity,1000000.0,2015-09
2015-09-01,Luxuryhues,Luxury goods\\xc2\\xa0 Shopping Platform,Gurgaon,Reliance Capital,Private Equity,900000.0,2015-09
2015-09-02,HolaChef,Food Delivery Platform,Mumbai,Ratan Tata,Private Equity,0.0,2015-09
2015-09-02,Zivame,Online Lingerie Marketplace,Bangalore,"Zodius Technology Fund, Khazanah Nasional Berhad",Private Equity,40000000.0,2015-09
2015-09-02,Capillary Tech,Cloud software solutions,New Delhi,"Warburg Pincus, Sequoia Capital, Norwest Venture Partners",Private Equity,45000000.0,2015-09
2015-09-03,Jobspire,Job Search Platform,Bangalore,Purvi Capital,Seed Funding,260000.0,2015-09
2015-09-03,MeraDoctor,Doctor consultancy Mobile App,Mumbai,India Quotient & other investors,Seed Funding,0.0,2015-09
2015-09-03,Vistaar Finance,Small Business Financing (NBFC),Bangalore,"WestBridge Capital, Omidyar Network, Elevar Equity, Saama Capital,\\xc2\\xa0 Lok Capital",Private Equity,40000000.0,2015-09
2015-09-03,HiJinny,Beauty & Wellness Services Marketplace,Mumbai,CMYK Health Boutique Pvt Ltd & Other individual investors,Seed Funding,0.0,2015-09
2015-09-04,Clapsnslaps,Online Movie Review Platform,Mumbai,R M Picture Company Pvt. Ltd.,Seed Funding,150000.0,2015-09
2015-09-04,Blubox,ECommerce Brands\\xe2\\x80\\x99 Full Service Agency,Mumbai,Ashish Jhalani,Seed Funding,100000.0,2015-09
2015-09-04,RoomCentral,Cloud-based Hotel Booking Platform,Bangalore,Karanpal Singh,Seed Funding,2000000.0,2015-09
2015-09-07,YouthKiAwaaz,Community Driven News/Views Platform,New Delhi,"Raghav Bahl, Ritu Kapur",Seed Funding,600000.0,2015-09
2015-09-07,Prozo,Study Material Marketplace,New Delhi,"Nalin Jain, Shomil Pant, Dinesh Kundu & others",Seed Funding,205000.0,2015-09
2015-09-07,Zomato,Restaurant Ratings & Reviews platform,Gurgaon,"Temasek, Vy Capital",Private Equity,60000000.0,2015-09
2015-09-07,Sahayog Dairy,Dairy Based Product Manufacturer,Bhopal,Acumen Fund,Private Equity,1800000.0,2015-09
2015-09-08,MockBank,Government Test Preparation platform,Bangalore,Blume Ventures,Seed Funding,400000.0,2015-09
2015-09-08,ReportBee,Smart Report Cards for Schools,Chennai,India Educational Investment Fund,Seed Funding,0.0,2015-09
2015-09-08,GuruG Learning,Teacher empowerment platform,Bangalore,India Educational Investment Fund,Seed Funding,0.0,2015-09
2015-09-10,OnlineTyari,Multilingual Test Preparation Platform,Gurgaon,"500 Startups, TV Mohandas Pai, Tandem Capital, Vikram Chachra, Aloke Bajpai",Private Equity,770000.0,2015-09
2015-09-10,IndustryBuying,Industrial Tools Marketplace,New Delhi,"Kalaari Capital, SAIF Partners, Beenextan investment fund",Private Equity,9200000.0,2015-09
2015-09-10,The/Nudge Foundation,Non Profit Organization to alleviate poverty,Bangalore,"Nanadan Nilekani, InMobi, Paytm",Seed Funding,315000.0,2015-09
2015-09-11,FitMeIn,Gym & Fitness Studios Subscription platform,New Delhi,Green House Ventures,Seed Funding,100000.0,2015-09
2015-09-11,Envoged,pre-used luxury item Marketplace,Mumbai,"Ankush Nijhawan, Manish Dhingra, Gaurav Bhatnagar",Seed Funding,0.0,2015-09
2015-09-11,Zapyle,pre-used apparel shopping mobile app,Bangalore,,Seed Funding,1000000.0,2015-09
2015-09-11,Renomania,Home Design & D\\xc3\\xa9cor platform,New Delhi,Subodh Gupta,Seed Funding,0.0,2015-09
2015-09-12,CredR,Used Vehicles Marketplace,Mumbai,Eight Road Ventures,Private Equity,15000000.0,2015-09
2015-09-12,YatraGenie,Online Bus & Cab ticketing platform,Hyderabad,Ash Bhardwaj,Private Equity,0.0,2015-09
2015-09-14,CanvasFlip,Mobile App testing platform,Hyderabad,Bessemer Venture Partners,Seed Funding,1200000.0,2015-09
2015-09-14,Shadowfax,Hyperlocal Delivery Services,Gurgaon,Eight Roads Ventures,Private Equity,9000000.0,2015-09
2015-09-14,UE Life Sciences,Early Cancer Detection Solutions,US/India,"Aarin Capital, Unitus Seed Fund",Private Equity,3000000.0,2015-09
2015-09-14,Ola Cabs,Cab rental Mobile app,Bangalore,"Falcon Edge Capital, NY based Hedge Fund, Tiger Global, Softbank",Private Equity,225000000.0,2015-09
2015-09-15,Coverfox,Online Insurance Distribution Platform,Mumbai,Cataraman Ventures,Private Equity,2000000.0,2015-09
2015-09-15,MoEngage,Mobile Marketing Automation Platform,Bangalore,"Helion Venture Partners, Exfinity Ventures",Private Equity,4250000.0,2015-09
2015-09-15,Mubble,Prepaid Mobile Bill Manager App,Bangalore,Nandan Nilekani,Seed Funding,0.0,2015-09
2015-09-15,Tea Trails,Chain of Tea Caf\\xc3\\xa9\\xe2\\x80\\x99s,Mumbai,"Anil Matai, Vikram Tandon, Shyam Sundar R & others",Seed Funding,1000000.0,2015-09
2015-09-15,Room on Call,Branded Budget Hotel Marketplace,Noida,Payal Syal,Seed Funding,300000.0,2015-09
2015-09-15,FYNE,Home Fitting & Fixtures Marketplace,Bangalore,Sandeep Dama & Others,Seed Funding,0.0,2015-09
2015-09-16,ChaiPoint,Food Subscription platform,Bangalore,Eight Roads Ventures,Private Equity,10000000.0,2015-09
2015-09-16,WedmeGood.com,Wedding Planning Platform,Gurgaon,Indian Angel Network,Seed Funding,410000.0,2015-09
2015-09-16,XSTOK,B2B Mobile Auction Marketplace,Mumbai,Oliphans Capital,Seed Funding,450000.0,2015-09
2015-09-17,UniLog,ECommerce Data Analytics Platform,Bangalore,Kalaari Capital,Private Equity,0.0,2015-09
2015-09-17,Paintcollar,Designer Merchandize Marketplace,Mumbai,Applyifi,Seed Funding,0.0,2015-09
2015-09-17,YepMe,Private label Fashion eTailer,Gurgaon,"Khazanah Nasional Berhad, Helion Venture Partners",Private Equity,75000000.0,2015-09
2015-09-17,Bueno,Online Food ordering & delivery,Gurgaon,High Networth Individuals (No details),Seed Funding,600000.0,2015-09
2015-09-18,Plabro,Real Estate Broker Platform App,New Delhi,"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh",Seed Funding,350000.0,2015-09
2015-09-18,CureJoy,Online Health & Wellness platform,Bangalore,"Accel Partners, Subrata Mitra, Larry Braitman, Venk Krishna",Private Equity,1150000.0,2015-09
2015-09-18,Briston Technomach,Internet of Things platform,New Delhi,Undisclosed,Seed Funding,150000.0,2015-09
2015-09-18,LabStreet,Diagnostic Labs aggregator platform,Gurgaon,Multiple investors,Seed Funding,150000.0,2015-09
2015-09-19,DailyNinja,Hyperlocal Delivery Platform,Bangalore,"Aprameya Radhakrishna, Naman Sarawagi, Afsal Salu,",Seed Funding,0.0,2015-09
2015-09-21,Portea Medical,Home Medical Care Services,Bangalore,"Accel Partners, International Finance Corporation (IFC), Qualcomm Ventures, Ventureast",Private Equity,37500000.0,2015-09
2015-09-21,Neotrade Analytics,Real-Time stock data platform,Bangalore,Rainmatter,Seed Funding,235000.0,2015-09
2015-09-21,DishCo,Food discovery & table booking app,Mumbai,"Anand Mahindra, Uday Punj, Ashish Hemrajani, Sanjeev Mehra",Seed Funding,0.0,2015-09
2015-09-21,LafaLafa,coupons and cashback aggregator app,Mumbai,500 Startups,Seed Funding,125000.0,2015-09
2015-09-21,ConnectAbank,Financial Products lead generation platform,Mumbai,Prakhar Bumb,Seed Funding,0.0,2015-09
2015-09-22,VillFarm,Sustainable Agri-inputs Firm,Bangalore,"Unitus Seed Fund, Rianta Capital, R Ramaraj, Sunil Edwards",Seed Funding,0.0,2015-09
2015-09-22,Bestdealfinance,Financial Services Portal,Mumbai,"Kalaari Capital, YourNest Angel Fund",Private Equity,3000000.0,2015-09
2015-09-22,GameXS.in,Pre-owned games Marketplace,New Delhi,Lead Angels,Seed Funding,0.0,2015-09
2015-09-22,The Man Company,Content-based Subscription eCommerce platform,New Delhi,"Karan Bajwa, Amanpreet Bajaj, Manish Vij",Seed Funding,0.0,2015-09
2015-09-22,Virtual Logic,"virtual reality, 3d simulation and stereoscopic products",Bangalore,Swarnim Multiventures,Private Equity,800000.0,2015-09
2015-09-22,Furdo,Online Interior Designing platform,Bangalore,Bhavdeep Reddy,Seed Funding,400000.0,2015-09
2015-09-22,LogiNext,End-to-end Logistics platform,Mumbai,Paytm,Private Equity,10000000.0,2015-09
2015-09-22,Korra,Private Label Apparel sales,New Delhi,Asha Jadeja Motwani & Others,Seed Funding,300000.0,2015-09
2015-09-23,Credihealth,Healthcare Consulting platform,Gurgaon,Rajat Malhotra,Seed Funding,0.0,2015-09
2015-09-23,Amigobulls,Stock Market Portal,Bangalore,"Sharad Sharma, Vijay Anand, Mohandas Pai. Pallav Nadhani, Singapore Angels Network & others",Seed Funding,0.0,2015-09
2015-09-23,SilverPush,Cross-device retargeting platform,Gurgaon / SFO,M&S Partners,Private Equity,1200000.0,2015-09
2015-09-23,Juggernaut,Digital & Physical Publishing platform,New Delhi,"William Bissell, Neeraj Aggarwal, Nandan Nilekani",Private Equity,2250000.0,2015-09
2015-09-23,InnerChef,Food Delivery Platform,New Delhi,"Phanindra Sama, Anupam Mittal, Vijay Shekhar Sharma, Vishal Gondal, Sateesh Andara & others",Private Equity,1750000.0,2015-09
2015-09-24,Quintype,Data Driven Publishing platform,Bangalore,Raghav Bahl,Private Equity,3300000.0,2015-09
2015-09-24,Capabiliti,Employee OnBoarding & Orientation platform,Noida,"500 Startups, Smile Multimedia, Kunal Bahl, Rohit Bansal, Girish Matrubootham",Seed Funding,400000.0,2015-09
2015-09-24,Fourth Partner Energy,Solar Power Solutions company,Hyderabad,"Infuse Ventures, The Chennai Angels",Private Equity,2000000.0,2015-09
2015-09-24,Licious,Online Meat Ordering platform,Bangalore,"Kanwaljit Singh, TV Mohandas Pai",Seed Funding,1000000.0,2015-09
2015-09-25,TravelKhana,online meal-booking platform for train travelers,New Delhi,Astarc Ventures & Others,Seed Funding,0.0,2015-09
2015-09-28,Quickli,hyperlocal delivery platform,New Delhi,"500 Startups, Mato Peric & Others",Seed Funding,0.0,2015-09
2015-09-28,Ola Cabs,Cab Booking app platform,Bangalore,Didi Kuaidi,Private Equity,30000000.0,2015-09
2015-09-29,Paytm,E-Commerce & M-Commerce platform,New Delhi,"Alibaba Group, Ant Financial",Private Equity,680000000.0,2015-09
2015-09-29,Inmobi,Mobile Advertising platform,Bangalore,Tennenbaum Capital Partners & Others,Private Equity,100000000.0,2015-09
2015-09-29,Peppertap,Hyperlocal Grocery Delivery,Gurgaon,"Sequoia India, SAIF Partners.",Private Equity,36000000.0,2015-09
2015-09-29,Hugefly,Ecommerce Product recommendation platform,Pune,Mayank Singhal and others,Seed Funding,0.0,2015-09
2015-09-29,Brigge,Activity Based Social Network,Chennai,The Chennai Angels,Seed Funding,0.0,2015-09
2015-09-29,Zakoopi,Fashion Discovery platform,New Delhi,Uniqorn Ventures,Seed Funding,350000.0,2015-09
2015-09-29,LoanCircle,Consumer lending marketplace,Bangalore,"Zishaan Hayath, Rahul Khanna & Others",Seed Funding,0.0,2015-09
2015-09-30,Infoworks,Big Data Management Platform,Bangalore / USA,"Nexus Venture Partners, Knoll Ventures and others",Private Equity,5000000.0,2015-09
2015-09-30,RedDoorz,Budget Accommodation Platform,Noida,Jungle Ventures,Seed Funding,1000000.0,2015-09
2015-09-30,FirstTouch,Local Mobile OS,Gurgaon,"Kunal Bahl, Rohit Bansal, Pranay Chulet, Naveen Tiwari, Amit Gupta, Mayank Singhal",Seed Funding,0.0,2015-09
2015-09-30,Eywa Media,Digital Signal processing platform,Bangalore,"ah! Ventures, Viktor Koenig PE Fund, Mantra Ventures",Seed Funding,1000000.0,2015-09
2015-08-01,Snapdeal,Ecommerce Marketplace,New Delhi,"Alibaba, Foxconn, Softbank",Private Equity,500000000.0,2015-08
2015-08-01,Ressy,Restaurant Discount app,Pune,Mohandas Pai & others,Seed Funding,400000.0,2015-08
2015-08-03,Cuelearn,Tech-enabled learning,New Delhi,Alok Mittal,Seed Funding,0.0,2015-08
2015-08-03,Connect India,ECommerce Logistics provider,New Delhi,Aavishkaar,Private Equity,5000000.0,2015-08
2015-08-03,The Home Salon,on-demand home beauty and wellness portal,Mumbai,VentureNursery,Seed Funding,0.0,2015-08
2015-08-03,Jusride,Self Driven Car rental,Mumbai,"Alok Mittal, Zeeshan Hayat, Niraj Singh, Nikunj Jain, Anirudh Damani, Punit Goyal",Seed Funding,0.0,2015-08
2015-08-03,Oyorooms,Budget Hotel accommodation brand,New Delhi,"SoftBank Group, Greenoaks Capital, Sequoia Capital,\\xc2\\xa0 Lightspeed India",Private Equity,100000000.0,2015-08
2015-08-03,Glowship,Energy & Environment Online Marketplace,Bangalore,Infuse Ventures,Seed Funding,0.0,2015-08
2015-08-03,Wizrocket,User Engagment & Analytics platform,Mumbai,"Sequoia Capital, Accel Partners",Private Equity,9600000.0,2015-08
2015-08-04,Pickingo,On-Demand Delivery Logistics,New Delhi,"Orios Venture Partners, Zishaan Hayath",Private Equity,1300000.0,2015-08
2015-08-05,Grex,fund raising platform for startups,Pune,"Kunal Bajaj, Chandru Badrinarayanan",Seed Funding,650000.0,2015-08
2015-08-05,LetsTransport,Logistics Tech Platform,Bangalore,"Rebright Partners, Ankush Nijhawan, Gaurav Bhatnagar, Manish Dhingra",Seed Funding,1300000.0,2015-08
2015-08-05,Zo Rooms,Online budget hotel chain,New Delhi,"Tiger Global Management, Orios Venture Partners",Private Equity,30000000.0,2015-08
2015-08-05,Doormint,Hyperlocal Handyman services,Mumbai,"Helion Venture Partners, Kalaari Capital",Private Equity,3000000.0,2015-08
2015-08-05,NightStay,hotel booking app,Noida,"BedRock Ventures, Rajesh Sawhney, Shailesh Singh",Seed Funding,500000.0,2015-08
2015-08-05,Zocalo,Rental Accomodation finder,New Delhi,"Sachin Bhatia, Rajesh Sawhney",Seed Funding,0.0,2015-08
2015-08-05,Sunday Realty Solutions,Tech Platform for property brokers,Mumbai,"Ramesh Jogani, Shailesh Viswanathan, Jay Srinivasan",Seed Funding,785000.0,2015-08
2015-08-06,Klozee,Luxury Apparel rental,Bangalore,Tracxn Labs,Seed Funding,0.0,2015-08
2015-08-06,Appvigil,App security\\xc2\\xa0 testing platform,Mumbai,"Ravi Gururaj, Gaurav Sharma, Viswanath Ramachandran, RippleWave",Seed Funding,500000.0,2015-08
2015-08-06,practo,Doctor Appointment booking app,Bangalore,"Sofina, Google Capital, Altimeter Capital, Sequoia Capital Global Equities, Yuri Milner, Sequoia Capital, Matrix Partners",Private Equity,90000000.0,2015-08
2015-08-06,LoudShout,anonymous bulletin board app,New Delhi,"Sanjay Sethi, Ravi Jaipuria & others",Seed Funding,0.0,2015-08
2015-08-06,Wetravelsolo,Travel community platform,New Delhi,"CCube Angels, Frontline Strategy",Seed Funding,0.0,2015-08
2015-08-06,Ketto,Crowd funding platform,Mumbai,"Chennai Angels, Calcutta Angels, ah! Ventures, Intellecap Impact Investment Network, Indus Age Partners, Singapore Angel Network, India Internet Fund, LetsVenture",Seed Funding,700000.0,2015-08
2015-08-06,Ezetap,Mobile based PoS solution,Bangalore,"Horizons Ventures, Capricorn Investment Group, Social+Capital, Helion Advisors, Berggruen Holdings",Private Equity,25000000.0,2015-08
2015-08-06,NDTV ecommerce venture,Car & Bike ecommerce platform,Mumbai,"Inflexionpoint, Pramod Bhasin, Sixth Sense Ventures, Vindi Banga, Hiro Mashita",Private Equity,0.0,2015-08
2015-08-07,Carl\\xe2\\x80\\x99s Jr,Fast food Chain Franchisee,Gurgaon,YouWeCan Ventures,Seed Funding,630000.0,2015-08
2015-08-07,EasyRewardz,Loyalty Programs & Reward Points,Mumbai,"Wealth First, Ashneer Grover, Atul Phadnis",Private Equity,500000.0,2015-08
2015-08-07,GIBSS,Energy saving solutions provider,Mumbai,"responsAbility Investments, Infuse Ventures",Private Equity,0.0,2015-08
2015-08-07,StoreMore.in,Self-Storage Spaces,Noida,Bedrock Ventures,Seed Funding,0.0,2015-08
2015-08-07,iOrderFresh,Grocery retail Mobile app,New Delhi,Best Foodworks,Seed Funding,0.0,2015-08
2015-08-10,MyTaxiIndia,Taxi Rental platform,Gurgaon,"Nihon Kotsu,",Private Equity,500000.0,2015-08
2015-08-10,eSadar,ecommerce,New Delhi,"Neha Vats, Gaurav Vats",Seed Funding,80000.0,2015-08
2015-08-10,Actionable Analytics,Machine Learning Platform,New Delhi/ Houston,"B M Gupta, Vinod Singhal",Seed Funding,0.0,2015-08
2015-08-10,MyPoolin,mobile social network,New Delhi,QPrize from Qualcomm Ventures,Seed Funding,250000.0,2015-08
2015-08-10,NearBuy (previously\\xc2\\xa0 groupon India),Hyper-Local Ecommerce,New Delhi,Sequoia Capital,Private Equity,16000000.0,2015-08
2015-08-10,Inkmonk,Online printing marketplace,Chennai,"Girish Mathrubootham, Phanindra Sama, Vikram Chachra, Others from LetsVenture",Seed Funding,250000.0,2015-08
2015-08-10,ToneTag,mobile payment software platform,Bangalore,Reliance Capital Venture,Private Equity,1000000.0,2015-08
2015-08-10,Grey Orange,Automated Storage & Warehousing Solution,Gurgaon,Tiger Global Management,Private Equity,30000000.0,2015-08
2015-08-11,Livspace,Home Design & D\\xc3\\xa9cor solutions,Bangalore,"Helion Ventures, Jungle Ventures & Bessemer Venture Partners",Private Equity,8000000.0,2015-08
2015-08-11,WOW! MOMO,Quick Service Restaurant Chain,Kolkata,Indian Angel Network,Seed Funding,1600000.0,2015-08
2015-08-11,RainCan,Subscription based Online Grocery platform,Pune,Ajeet Khurana & Others,Seed Funding,100000.0,2015-08
2015-08-11,Allygrow Technologies,engineering services company,Mumbai,Zodius Technology Fund,Private Equity,20000000.0,2015-08
2015-08-11,Infogain,Business and IT consulting,New Delhi / US,ChrysCapital,Private Equity,63000000.0,2015-08
2015-08-12,OneAssist,Credit Card Fraud protection solutions,Mumbai,"Sequoia Capital, Lightspeed Ventures",Private Equity,7500000.0,2015-08
2015-08-12,BigBasket,Online & mobile Grocery store,Bangalore,Bessemer Venture Partners,Private Equity,50000000.0,2015-08
2015-08-12,Sheroes,Career Community for Women,Noida,"Quintillion Media, 500 Startups",Seed Funding,770000.0,2015-08
2015-08-12,Scripbox,Mutual Fund Investing platform,Bangalore,"Accel Partners, Deep Kalra, Rajesh Magow, Mohit Gupta, Shamik Sharma",Private Equity,2500000.0,2015-08
2015-08-13,etaout,Ecommerce Marketing Software Platform,Noida,"Amit Ranjan, Vijay Shekhar Sharma, Kunal Bahl, Girish Mathrubootham &\\xc2\\xa0 Group of other Angel investors",Seed Funding,500000.0,2015-08
2015-08-13,IFMR Holdings,Financial Inclusion platform,Chennai,"Accion, LeapFrog Investments, Lok Capital",Private Equity,25000000.0,2015-08
2015-08-13,Massblurb,Digital Marketing automation solution,Mumbai,"LetsVenture, Mumbai Angels",Seed Funding,0.0,2015-08
2015-08-13,Agrostar,Mobile Commerce for Farmers,Pune,IDG Ventures,Private Equity,4000000.0,2015-08
2015-08-14,VoxWeb,Picture based Social App,Mumbai,Jitendra Gupta & others,Seed Funding,100000.0,2015-08
2015-08-14,Trukky,Logistics service platform,Ahmedabad,"Gujarat based angel investors, MMY co-Founder",Seed Funding,245000.0,2015-08
2015-08-14,VanityCube,On-Demand Beauty Services,New Delhi,Group of angel investors,Seed Funding,0.0,2015-08
2015-08-17,Edu4Share,Exam Preparation Platform,New Delhi,Nalin Jain & other angel investors,Seed Funding,220000.0,2015-08
2015-08-17,YourStory,Startup Focused Online Publisher,Mumbai,"Ratan Tata, Vani Kola, T V Mohandas Pai, Karthee Madasamay",Seed Funding,0.0,2015-08
2015-08-17,Sampurnearth,Waste Management Solutions,Mumbai,"Intellecap Impact Investment Network, family office fund",Seed Funding,160000.0,2015-08
2015-08-17,Orobind,App based Fitness coaching,Bangalore,Existing & New Investors,Private Equity,0.0,2015-08
2015-08-17,Fixy,On demand cleaning & fixing services,Mumbai,VentureNursery,Seed Funding,0.0,2015-08
2015-08-17,MSM Box,Beauty & Lifestyle platform,New Delhi,Rohit Goel,Seed Funding,0.0,2015-08
2015-08-17,ShadowFax,on-demand delivery service,Gurgaon,"Kunal Bahl, Rohit Bansal, Zishaan Hayath, Prashant Malik",Seed Funding,310000.0,2015-08
2015-08-17,Gadgets 360,Car & Bike ecommerce platform,New Delhi,One97 Communications,Private Equity,0.0,2015-08
2015-08-18,Roposo,Fashion Discovery platform,Gurgaon,Tiger Global,Private Equity,15000000.0,2015-08
2015-08-18,IntelligenceNODE,Data Analytics Platform,Mumbai,"New Enterprise Associates, Orios Venture Partners",Private Equity,4200000.0,2015-08
2015-08-18,HyperVerge,Deep Learning Cloud Algorithms,Chennai,"NEA, Milliways Ventures, Naya Ventures",Seed Funding,1000000.0,2015-08
2015-08-18,Twyst,Location based engagement & rewards platform,Gurgaon,"Rohit Bhatia, Sunil Nikhar, Vaibhav Domkundwar, Siddharth Nautiyal",Seed Funding,0.0,2015-08
2015-08-18,IDfy,Online Identity Verification Services platform,Mumbai,"NEA, Blume Ventures & others",Private Equity,0.0,2015-08
2015-08-18,Zoojoo.be,Corporate Wellness App,Bangalore,RoundGlass Partners,Private Equity,1000000.0,2015-08
2015-08-19,Fashionove,Fashion Search & Review Platform,Kolkata,Umesh Yadav,Seed Funding,0.0,2015-08
2015-08-19,TimeSaverz,"Hyperlocal Maintenance, Repair & Cleaning services",Mumbai,Unilazer Ventures,Private Equity,2400000.0,2015-08
2015-08-19,Envoged,pre-owned Luxury online apparel seller,Mumbai,"Manish Dhingra, Ankush Nijhawa, Gaurav Bhatnagar",Seed Funding,0.0,2015-08
2015-08-19,MebelKart,Online Furniture Marketplace,Bangalore,AskMe,Private Equity,20000000.0,2015-08
2015-08-20,LabsAdvisor,Online Diagnostic Tests Marketplace,New Delhi,Group of Angel Investors,Seed Funding,156000.0,2015-08
2015-08-20,Flatpebble,Online marketplace for Photographers,Hyderabad,Indian Angel Network,Seed Funding,600000.0,2015-08
2015-08-20,Bluegape.com,Visual Blogging platform,New Delhi,"ah! Ventures, Times Internet, Rudy Gopalakrishnan",Seed Funding,600000.0,2015-08
2015-08-21,ePoise,Job Search Platform,Bangalore,"Orios Venture Partners, Amit Ranjan & others",Seed Funding,500000.0,2015-08
2015-08-24,Jolly Food Fellow,Food Customer analytics platform,Ahmedabad,The 1947,Seed Funding,300000.0,2015-08
2015-08-24,BookMeIn,Professional Service Appointment booking service,Mumbai,Ajmera Group of Companies,Seed Funding,400000.0,2015-08
2015-08-24,iZofy,Scientific Horoscope Online Assistance platform,Kolkata,Prime Capital Markets Ltd,Seed Funding,0.0,2015-08
2015-08-24,rBus,Tech enabled AC bus service,Mumbai,"India Quotient, Anupam Mittal & others",Seed Funding,0.0,2015-08
2015-08-25,Qyk App,On-Demand App based Professional service provider,Bangalore,"GrowX ventures, Tracxn Labs, Powai Lake Ventures, and Sahil Barua",Private Equity,1000000.0,2015-08
2015-08-25,EazyDiner,Restaurant Reservation Platform,Gurgaon,"DSG Consumer Partners, Saama Capital",Private Equity,3000000.0,2015-08
2015-08-25,RevX,Cross-channel CRM platform,Mumbai,"Norwest Venture Partners, Nexus Venture Partners, Helion Venture Partners, Draper Fisher Jurvetson, Peepul Capital",Private Equity,4000000.0,2015-08
2015-08-25,ICustomMadeIt,Professional Custom creators Marketplace,Pune,Group of Angel Investors,Seed Funding,250000.0,2015-08
